,num_languages,speaks_english,gender_tuned,income_level,num_teaches,num_ratings,avg_rating,price,is_featured,first_letter,position
924,4,1,0,1.1544823704040392,1,2.0,5.0,0.8626512543487795,0,0.56,14
6727,3,1,1,0.5046765858877185,1,12.0,5.0,-0.038651815246294484,0,2035.32,14
2216,3,1,1,-0.6162165468863823,1,4.0,5.0,1.2489239984609541,0,0.16,15
6738,4,1,0,0.5046765858877185,1,0.0,0.0,-0.8111973034706437,0,0.72,15
3195,2,1,1,-0.38898043012482086,1,4.0,5.0,-0.038651815246294484,0,0.72,15
934,2,1,1,2.3552722741594767,1,20.0,4.8,3.4378028817632766,0,0.76,15
1168,4,1,0,1.637954986843218,1,6.0,5.0,0.21886334749515524,0,0.48,15
564,3,1,0,0.029229734914315377,1,16.0,4.9,-0.16740939661701934,0,0.16,15
3908,6,1,0,-1.0546974204352104,4,53.0,4.7,-0.9399548848413686,0,0.0,15
3383,2,1,1,-1.0900939014560276,1,9.0,4.8,-0.9399548848413686,0,59.44,15
5715,4,1,1,0.9830859694716702,1,3.0,5.0,0.6051360916073298,0,0.48,15
4082,2,1,0,-0.6894251569287025,1,9.0,5.0,-0.2961669779877442,0,0.44,15
1438,6,1,1,-1.0546974204352104,1,14.0,4.9,1.1201664170902292,0,0.96,15
1082,4,1,1,-1.007978710582423,1,0.0,0.0,-0.2961669779877442,0,0.16,15
4637,4,1,1,0.9694187341863847,1,3.0,4.7,0.09010576612443039,0,0.48,15
79,3,1,1,1.3123254414621046,1,2.0,5.0,1.2489239984609541,0,0.72,15
2547,2,1,1,0.2840605545774848,1,2.0,5.0,0.21886334749515524,0,0.72,15
3742,2,0,1,-0.7522222483432779,1,5.0,4.8,-0.553682140729194,0,0.2,15
5172,4,1,1,0.38043203117706714,1,5.0,5.0,-0.038651815246294484,0,0.0,15
1295,2,1,1,-1.0283343464620052,1,2.0,5.0,-1.0687124662120935,0,0.48,15
991,3,1,1,-1.1409684677794216,1,39.0,4.9,-0.2961669779877442,0,0.6,15
1111,2,1,0,2.3552722741594767,1,0.0,0.0,0.21886334749515524,0,0.04,15
3077,1,1,1,-0.925112651112598,1,46.0,4.9,-0.553682140729194,0,0.72,15
29,2,1,1,-0.8252373973240489,1,2.0,4.2,-0.16740939661701934,0,0.72,15
2,1,1,1,-0.8252373973240489,1,6.0,5.0,-1.0687124662120935,0,0.72,16
1123,4,1,1,1.637954986843218,1,3.0,5.0,-0.038651815246294484,0,0.68,16
925,4,1,1,1.1544823704040392,1,13.0,4.9,6.1417120905484985,0,0.28,16
4857,3,1,0,0.9694187341863847,1,0.0,0.0,0.09010576612443039,0,0.68,16
4908,3,1,0,0.5811327307828479,1,5.0,5.0,0.7338936729780547,0,0.68,16
3670,2,1,1,-1.0900939014560276,1,43.0,4.9,0.21886334749515524,0,0.0,16
1107,3,1,1,1.1274431184055305,1,0.0,0.0,1.2489239984609541,0,0.72,16
2198,4,1,1,-0.6162165468863823,1,3.0,5.0,2.407742230797478,0,0.0,16
1823,3,1,1,0.5811327307828479,1,2.0,5.0,-0.42492455935846907,0,0.48,16
562,3,1,1,-0.7748697314615107,1,5.0,5.0,1.2489239984609541,0,0.44,16
1271,2,1,1,-1.0283343464620052,1,1.0,5.0,-1.0687124662120935,0,0.8,16
3817,3,1,1,-0.7522222483432779,1,19.0,4.8,-0.2961669779877442,0,0.0,16
2703,2,1,0,1.084667775376764,1,2.0,5.0,-0.42492455935846907,0,0.36,16
4480,1,1,1,-0.6894251569287025,1,3.0,4.8,-0.6824397220999188,0,0.2,16
6313,2,1,0,0.9830859694716702,1,2.0,5.0,0.34762092886588014,0,0.44,16
6636,3,1,0,0.5046765858877185,1,6.0,4.6,0.476378510236605,0,0.88,16
3931,2,1,1,2.3552722741594767,1,0.0,0.0,-0.6824397220999188,0,0.84,16
2521,2,1,0,-0.1737759102087169,1,16.0,4.9,-0.2961669779877442,0,0.48,16
1011,2,1,1,-1.1409684677794216,1,41.0,4.9,0.34762092886588014,0,0.6,16
1091,2,1,0,-0.5423873264804793,1,0.0,0.0,0.21886334749515524,0,0.04,16
3190,4,1,0,-0.38898043012482086,2,13.0,5.0,0.6051360916073298,0,0.48,16
325,4,1,1,1.3123254414621046,1,3.0,5.0,2.407742230797478,0,0.84,16
4956,3,1,0,-0.7068873203632501,1,0.0,0.0,-0.038651815246294484,0,0.36,17
6078,3,1,1,0.9830859694716702,1,2.0,5.0,1.2489239984609541,0,0.32,17
1046,2,1,1,-1.1409684677794216,1,4.0,5.0,-0.6824397220999188,0,0.0,17
3935,2,1,1,-1.1069079318993653,1,0.0,0.0,-0.16740939661701934,0,0.28,17
922,4,1,0,-1.0546974204352104,2,25.0,4.8,0.476378510236605,0,0.12,17
630,4,1,1,0.029229734914315377,1,3.0,5.0,-0.2961669779877442,0,0.68,17
4327,3,1,1,-0.6894251569287025,1,19.0,4.9,3.051530137651102,0,0.24,17
4768,5,1,1,0.9694187341863847,1,8.0,5.0,1.1201664170902292,0,0.68,17
1267,2,1,1,-1.0283343464620052,1,1.0,0.0,-1.454985210324268,0,0.52,17
239,2,1,1,1.3123254414621046,1,44.0,4.9,3.6953180445047265,0,0.72,17
3902,1,0,1,-0.7522222483432779,1,7.0,4.6,-0.8111973034706437,0,0.12,17
1671,4,1,1,0.5811327307828479,2,89.0,4.9,0.8626512543487795,0,0.72,17
6627,3,1,1,0.5046765858877185,1,5.0,4.8,-0.16740939661701934,0,0.28,17
1104,1,1,0,2.3552722741594767,1,0.0,0.0,-0.9399548848413686,0,0.0,17
2748,1,1,1,-0.925112651112598,1,0.0,0.0,-0.8111973034706437,0,0.04,17
3274,1,0,1,-1.0546974204352104,3,29.0,4.3,-1.1974700475828182,0,0.28,17
3552,3,1,1,-1.0600470866597649,1,18.0,4.7,0.21886334749515524,0,0.48,17
52,3,1,1,-0.8252373973240489,1,3.0,5.0,-0.2961669779877442,0,0.6,17
2409,4,1,1,-0.6162165468863823,1,10.0,4.9,-0.2961669779877442,0,0.0,17
1206,5,1,1,1.637954986843218,1,4.0,4.8,0.9914088357195044,0,0.28,17
3461,2,1,1,-1.0900939014560276,1,30.0,4.9,-0.038651815246294484,0,0.0,18
1550,2,1,0,0.5811327307828479,1,0.0,0.0,0.09010576612443039,0,0.8,18
5890,5,1,1,0.9830859694716702,1,3.0,5.0,1.377681579831679,0,0.44,18
904,2,1,0,1.1544823704040392,2,3.0,5.0,0.7338936729780547,0,0.0,18
3943,2,1,1,-1.1069079318993653,1,1.0,5.0,-0.6824397220999188,0,0.76,18
971,3,1,0,-1.1409684677794216,1,3.0,5.0,-0.2961669779877442,0,0.72,18
4201,3,1,1,-0.6894251569287025,1,7.0,4.4,-0.6824397220999188,0,0.76,18
3750,5,1,1,-0.7522222483432779,1,16.0,4.8,-0.038651815246294484,0,0.28,18
1285,4,1,1,-1.0283343464620052,1,7.0,4.9,-1.0687124662120935,0,0.48,18
3209,6,1,0,-0.38898043012482086,1,42.0,4.6,-0.2961669779877442,0,0.48,18
6687,3,1,1,0.5046765858877185,1,5.0,5.0,-0.2961669779877442,0,2180.76,18
35,2,1,1,-0.8252373973240489,1,1.0,5.0,-0.2961669779877442,0,0.88,18
1932,3,1,1,-0.6162165468863823,1,16.0,4.9,0.21886334749515524,0,0.32,18
669,3,1,1,0.029229734914315377,1,2.0,5.0,0.21886334749515524,0,0.0,18
66,4,1,0,-0.9609699913959273,1,24.0,4.9,1.506439161202404,0,0.0,18
4699,2,1,1,0.9694187341863847,1,6.0,4.9,0.8626512543487795,0,0.96,18
1097,5,1,0,-1.1860502708782148,4,20.0,4.8,-0.2961669779877442,0,0.88,18
2652,3,1,1,2.3552722741594767,1,9.0,5.0,0.476378510236605,0,0.48,18
5132,6,1,1,-0.9014748847131153,1,25.0,5.0,-0.8111973034706437,0,0.4,18
1177,2,1,0,1.637954986843218,2,6.0,4.8,0.09010576612443039,0,0.12,18
2536,4,1,1,-0.8470844266595038,1,31.0,4.8,-0.2961669779877442,0,0.72,18
6537,4,1,0,0.5046765858877185,1,5.0,5.0,0.7338936729780547,0,0.48,19
3937,1,1,1,-1.1069079318993653,1,0.0,0.0,-0.2961669779877442,0,0.64,19
3771,3,1,1,-0.7522222483432779,2,14.0,4.9,1.2489239984609541,0,0.16,19
2351,3,1,0,-0.6162165468863823,1,31.0,4.9,0.7338936729780547,0,0.84,19
984,3,1,1,-1.1409684677794216,1,10.0,5.0,-0.038651815246294484,0,0.0,19
4831,3,1,1,0.9694187341863847,2,29.0,4.8,-0.8111973034706437,0,0.08,19
3635,3,1,1,-0.8375768499105746,1,16.0,4.9,0.21886334749515524,0,0.04,19
55,2,1,1,-0.8252373973240489,1,7.0,4.9,-0.2961669779877442,0,0.4,19
198,3,1,1,1.3123254414621046,1,1.0,5.0,0.21886334749515524,0,0.08,19
4442,2,1,1,-0.6894251569287025,1,19.0,4.9,0.21886334749515524,0,0.36,19
2491,3,1,1,-0.1737759102087169,1,6.0,5.0,0.09010576612443039,0,0.84,19
921,3,1,1,1.1544823704040392,1,3.0,5.0,0.7338936729780547,0,0.72,19
3215,3,1,1,-0.38898043012482086,2,62.0,4.7,-0.553682140729194,0,0.12,19
5028,4,1,1,0.38043203117706714,1,8.0,4.9,1.2489239984609541,0,0.72,19
673,3,1,1,0.029229734914315377,1,12.0,4.9,0.21886334749515524,0,0.72,19
1785,4,1,1,0.5811327307828479,1,3.0,5.0,0.21886334749515524,0,0.16,19
2962,1,1,1,1.084667775376764,1,4.0,5.0,-0.553682140729194,0,0.72,19
1103,5,1,1,0.38043203117706714,1,8.0,5.0,1.2489239984609541,0,0.48,19
1246,1,1,1,-1.0283343464620052,1,0.0,0.0,-1.5837427916949929,0,0.0,19
6257,3,1,1,-1.0798654464908388,1,39.0,4.9,0.21886334749515524,0,0.24,19
1209,2,1,1,1.637954986843218,1,1.0,5.0,1.2489239984609541,0,0.6,19
5204,3,1,0,-0.9014748847131153,1,0.0,0.0,-0.9399548848413686,0,0.08,20
6491,2,1,1,0.5046765858877185,1,3.0,5.0,0.9914088357195044,0,0.16,20
1229,5,1,1,-1.0283343464620052,1,1.0,5.0,-0.9399548848413686,0,0.4,20
3619,2,1,1,-1.0900939014560276,1,19.0,4.8,-0.2961669779877442,0,0.68,20
6220,2,1,1,0.9830859694716702,1,21.0,5.0,1.2489239984609541,0,0.2,20
4423,2,1,1,-0.6894251569287025,1,4.0,5.0,0.09010576612443039,0,0.64,20
4819,2,1,1,0.9694187341863847,1,4.0,4.9,1.506439161202404,0,493.16,20
942,2,1,1,1.1544823704040392,1,2.0,5.0,1.2489239984609541,0,0.0,20
2472,4,1,1,-0.9609699913959273,1,1.0,5.0,0.476378510236605,0,0.48,20
680,4,1,1,0.029229734914315377,1,19.0,5.0,0.21886334749515524,0,0.48,20
56,1,1,0,-0.8252373973240489,1,2.0,5.0,-0.2961669779877442,0,0.6,20
1115,3,1,0,-0.7522222483432779,2,31.0,4.7,-1.326227628953543,0,0.72,20
1072,3,1,1,-1.1409684677794216,2,71.0,4.8,0.21886334749515524,0,0.72,20
526,3,1,0,1.3123254414621046,1,6.0,5.0,1.506439161202404,0,0.76,20
2363,5,1,1,-1.0546974204352104,3,115.0,4.9,2.407742230797478,0,0.76,20
1211,1,1,0,1.637954986843218,1,0.0,0.0,1.7639543239438535,0,0.28,20
1765,2,1,0,0.5811327307828479,1,6.0,5.0,0.476378510236605,0,0.12,20
3222,2,1,0,-0.38898043012482086,1,2.0,5.0,-0.42492455935846907,0,0.6,20
3772,4,1,1,-0.7522222483432779,1,1.0,5.0,-0.9399548848413686,0,0.12,20
3906,2,1,1,-1.1069079318993653,1,0.0,0.0,-0.038651815246294484,0,0.44,20
2875,1,1,1,-0.925112651112598,1,13.0,5.0,-0.6824397220999188,0,0.76,20
923,2,1,0,1.1544823704040392,1,0.0,0.0,1.2489239984609541,0,0.24,21
3259,5,1,1,-1.0546974204352104,1,4.0,5.0,-0.2961669779877442,0,0.52,21
3934,3,1,1,-1.1069079318993653,1,2.0,5.0,-0.6824397220999188,0,0.44,21
2518,3,1,1,-0.1737759102087169,1,1.0,5.0,-0.6824397220999188,0,0.68,21
1125,4,1,1,-0.8470844266595038,1,2.0,5.0,1.2489239984609541,0,0.52,21
3,2,1,1,-0.8252373973240489,1,6.0,5.0,-0.42492455935846907,0,0.8,21
1016,4,1,0,-1.1860502708782148,3,74.0,4.9,-0.9399548848413686,0,0.0,21
702,5,1,1,0.029229734914315377,1,25.0,4.6,0.21886334749515524,0,0.0,21
5361,4,1,0,0.38043203117706714,1,7.0,5.0,-0.16740939661701934,0,0.36,21
2132,5,1,1,-1.1617008576931602,1,0.0,0.0,0.34762092886588014,0,0.44,21
4856,2,1,1,0.9694187341863847,1,10.0,5.0,1.1201664170902292,0,0.48,21
1821,3,1,0,0.5811327307828479,2,30.0,4.9,1.2489239984609541,0,0.0,21
6629,3,1,0,0.5046765858877185,1,2.0,5.0,-0.2961669779877442,0,0.28,21
3669,2,1,1,-1.0900939014560276,1,72.0,4.9,-0.9399548848413686,0,0.28,21
1105,2,1,0,-0.7522222483432779,2,71.0,4.9,-1.326227628953543,0,0.48,21
4478,2,1,1,-0.6894251569287025,1,2.0,5.0,0.7338936729780547,0,0.72,21
1268,2,1,1,-1.0283343464620052,1,2.0,5.0,-0.9399548848413686,0,0.0,21
3778,3,1,1,-0.7522222483432779,1,3.0,4.8,-0.6824397220999188,0,0.48,21
462,5,1,1,1.3123254414621046,1,7.0,5.0,3.4378028817632766,0,0.4,21
6311,3,1,1,0.9830859694716702,1,10.0,4.8,3.180287719021827,0,0.08,21
3121,1,1,0,-0.925112651112598,1,15.0,5.0,-0.9399548848413686,0,0.16,21
6332,3,1,1,0.9830859694716702,1,9.0,4.5,0.7338936729780547,0,0.44,22
6663,3,1,1,0.5046765858877185,1,10.0,5.0,0.34762092886588014,0,0.72,22
2528,3,1,1,-0.1737759102087169,1,7.0,4.8,0.7338936729780547,0,0.48,22
3196,2,1,0,-0.38898043012482086,1,7.0,4.3,-0.42492455935846907,0,0.24,22
5051,1,0,1,0.38043203117706714,1,3.0,5.0,-0.038651815246294484,0,0.48,22
179,4,1,1,1.5165974722232265,1,3.0,5.0,1.2489239984609541,0,0.68,22
2696,1,1,0,1.084667775376764,1,30.0,5.0,0.09010576612443039,0,0.6,22
2115,4,1,1,-0.6162165468863823,1,6.0,5.0,0.21886334749515524,0,0.72,22
1196,3,1,1,1.637954986843218,1,0.0,0.0,1.506439161202404,0,0.96,22
3806,5,1,0,-0.7522222483432779,1,4.0,5.0,-0.42492455935846907,0,0.08,22
4495,4,1,0,-0.6894251569287025,1,14.0,4.9,-0.2961669779877442,0,0.96,22
4866,3,1,1,-0.6894251569287025,1,6.0,5.0,-0.16740939661701934,0,0.96,22
3912,4,1,1,-1.1069079318993653,1,0.0,0.0,0.21886334749515524,0,0.76,22
3680,3,1,1,-0.8375768499105746,1,14.0,5.0,-0.038651815246294484,0,1.0,22
1278,3,1,1,-1.0283343464620052,1,0.0,0.0,-1.326227628953543,0,0.6,22
968,2,1,1,-1.1409684677794216,1,4.0,4.7,0.21886334749515524,0,0.72,22
1837,5,1,0,0.5811327307828479,1,91.0,4.8,0.7338936729780547,0,0.08,22
945,1,1,0,1.1544823704040392,1,1.0,5.0,1.6351967425731289,0,0.56,22
1116,2,1,0,-1.2290686487642704,2,10.0,4.0,-1.1974700475828182,0,0.28,22
45,3,1,1,-0.8252373973240489,1,1.0,5.0,-0.2961669779877442,0,0.72,22
659,4,1,1,-0.7748697314615107,1,8.0,4.9,-0.2961669779877442,0,0.6,22
429,3,1,1,1.3123254414621046,1,6.0,5.0,1.8927119053145784,0,0.0,23
1185,5,1,0,1.637954986843218,1,3.0,5.0,1.2489239984609541,0,0.4,23
6359,4,1,1,-1.1737273775200514,1,17.0,3.9,-0.553682140729194,0,0.72,23
4513,2,1,1,-0.6894251569287025,1,4.0,4.6,1.7639543239438535,0,0.44,23
6698,4,1,0,0.5046765858877185,1,10.0,4.9,-0.42492455935846907,0,0.36,23
601,4,1,1,-0.7748697314615107,1,3.0,5.0,-0.038651815246294484,0,0.04,23
1854,4,1,0,0.5811327307828479,1,25.0,4.9,0.34762092886588014,0,0.84,23
3849,2,1,1,-0.7522222483432779,1,3.0,5.0,-0.2961669779877442,0,0.52,23
2147,4,1,1,-0.6162165468863823,2,10.0,5.0,0.7338936729780547,0,0.44,23
3911,2,1,0,-1.1069079318993653,1,0.0,0.0,-1.0687124662120935,0,0.76,23
3696,3,1,1,-0.8375768499105746,1,18.0,4.9,0.21886334749515524,0,0.72,23
985,4,1,1,-1.1409684677794216,1,9.0,4.8,-0.9399548848413686,0,0.0,23
2609,1,1,0,1.084667775376764,1,5.0,5.0,0.7338936729780547,0,0.52,23
40,2,1,1,-0.8252373973240489,1,0.0,0.0,-0.2961669779877442,0,0.72,23
1289,2,1,1,-1.0283343464620052,1,0.0,0.0,-0.2961669779877442,0,0.16,23
1100,3,1,1,1.5983279928039609,1,0.0,0.0,1.1201664170902292,0,0.2,23
3240,6,1,1,-1.0546974204352104,4,5.0,4.8,-0.038651815246294484,0,0.68,23
5386,4,1,0,0.38043203117706714,1,11.0,4.9,-0.42492455935846907,0,0.36,23
910,3,1,0,-0.7087545525493496,1,1.0,5.0,-0.038651815246294484,0,0.48,23
2540,3,1,1,-0.1737759102087169,1,4.0,5.0,0.7338936729780547,0,0.24,23
6085,4,1,1,-1.0735942127152351,1,0.0,0.0,-0.2961669779877442,0,0.56,24
1108,12,1,0,-0.7522222483432779,1,0.0,0.0,0.21886334749515524,0,0.48,24
1132,6,1,1,1.310965329697479,1,3.0,5.0,-0.038651815246294484,0,0.16,24
2214,5,1,1,-0.6162165468863823,1,1.0,5.0,0.21886334749515524,0,0.84,24
2522,4,1,1,-0.1737759102087169,1,39.0,4.8,0.21886334749515524,0,0.48,24
8,1,1,1,-0.8252373973240489,1,2.0,4.9,-0.2961669779877442,0,0.6,24
2781,1,1,1,-0.925112651112598,1,10.0,4.9,-0.553682140729194,0,0.08,24
4773,5,1,1,-0.7134089819577041,1,7.0,4.6,-0.038651815246294484,0,0.48,24
800,1,0,1,-0.7748697314615107,1,0.0,0.0,-1.454985210324268,0,0.0,24
1049,2,1,1,-1.1409684677794216,1,38.0,4.9,0.21886334749515524,0,0.72,24
3907,3,1,1,-1.1069079318993653,1,0.0,0.0,-0.6824397220999188,0,0.76,24
6642,2,1,0,0.5046765858877185,1,8.0,5.0,0.7338936729780547,0,0.36,24
4906,3,1,1,-0.38898043012482086,2,9.0,4.7,0.7338936729780547,0,0.0,24
1678,5,1,1,0.5811327307828479,1,25.0,4.9,0.8626512543487795,0,0.24,24
245,2,1,1,1.3123254414621046,1,2.0,5.0,4.210348369987626,0,0.16,24
1272,7,1,0,-1.0283343464620052,1,3.0,5.0,-1.454985210324268,0,0.0,24
3273,3,1,1,-0.38898043012482086,1,0.0,0.0,-0.2961669779877442,0,0.88,24
928,3,1,0,1.1544823704040392,1,4.0,5.0,2.2789846494267527,0,0.68,24
4334,4,1,0,-0.6162165468863823,1,36.0,4.9,0.09010576612443039,0,0.52,24
3558,2,1,0,-1.0900939014560276,1,34.0,4.9,0.7338936729780547,0,0.0,24
3823,2,1,1,-0.7522222483432779,1,15.0,4.9,-0.2961669779877442,0,6.2,24
1067,2,1,1,-1.1409684677794216,1,42.0,4.9,-0.2961669779877442,0,0.68,25
31,3,1,1,-0.8252373973240489,1,6.0,5.0,-0.2961669779877442,0,0.52,25
5017,3,1,0,0.38043203117706714,1,5.0,5.0,1.2489239984609541,0,0.68,25
4060,3,1,1,-0.6894251569287025,1,37.0,4.9,1.7639543239438535,0,0.0,25
1281,3,1,0,-1.0283343464620052,1,0.0,0.0,-0.9399548848413686,0,0.0,25
632,3,1,1,-0.7748697314615107,1,14.0,4.9,-0.9399548848413686,0,0.2,25
3744,4,1,0,-0.7522222483432779,1,20.0,4.9,-0.16740939661701934,0,0.96,25
950,3,1,1,-0.6162165468863823,3,10.0,4.6,-0.038651815246294484,0,0.0,25
2564,4,1,1,1.084667775376764,1,2.0,5.0,-0.42492455935846907,0,0.36,25
2206,2,1,1,-0.6162165468863823,1,7.0,5.0,-0.2961669779877442,0,0.16,25
1414,7,1,1,0.5811327307828479,1,5.0,5.0,-0.2961669779877442,0,0.08,25
4620,15,1,1,2.3552722741594767,6,5.0,5.0,1.2489239984609541,0,0.2,25
383,5,1,0,1.3123254414621046,1,5.0,4.8,2.2789846494267527,0,0.32,25
5669,2,1,1,0.9830859694716702,1,17.0,4.8,1.1201664170902292,0,0.4,25
1172,3,1,1,1.310965329697479,1,0.0,0.0,-0.2961669779877442,0,0.68,25
3157,4,1,0,-0.38898043012482086,1,7.0,4.9,-0.2961669779877442,0,0.36,25
6672,3,1,1,0.5046765858877185,1,16.0,4.8,0.21886334749515524,0,0.08,25
3936,2,1,0,2.3552722741594767,1,0.0,0.0,0.21886334749515524,0,0.28,25
2531,2,1,0,0.2840605545774848,1,2.0,4.8,-0.2961669779877442,0,0.96,25
3364,2,1,0,-1.0900939014560276,1,3.0,4.8,-1.0687124662120935,0,0.24,25
1202,2,1,1,1.637954986843218,1,1.0,5.0,-0.038651815246294484,0,0.72,26
653,1,1,1,-0.7748697314615107,1,5.0,4.8,-0.16740939661701934,0,0.44,26
1297,4,1,1,-1.0283343464620052,1,1.0,5.0,-0.8111973034706437,0,0.0,26
2137,2,1,0,-0.6162165468863823,1,6.0,5.0,-0.038651815246294484,0,0.84,26
3480,2,1,1,-1.0134018558241893,1,64.0,4.9,-0.2961669779877442,0,0.68,26
49,2,1,1,-0.8252373973240489,1,19.0,4.8,-0.2961669779877442,0,0.76,26
1571,2,1,1,0.5811327307828479,1,18.0,4.8,0.8626512543487795,0,0.0,26
4716,2,1,1,0.9694187341863847,1,10.0,5.0,0.6051360916073298,0,0.68,26
531,3,1,0,1.3123254414621046,1,9.0,4.9,0.9914088357195044,0,0.72,26
4226,4,1,1,-0.6894251569287025,1,12.0,4.9,1.1201664170902292,0,0.4,26
2603,1,1,1,2.3552722741594767,1,1.0,5.0,0.7338936729780547,0,0.0,26
6744,2,1,1,0.5046765858877185,1,9.0,4.9,1.2489239984609541,0,0.72,26
3187,3,1,1,-0.38898043012482086,1,0.0,0.0,0.9914088357195044,0,0.4,26
2549,4,1,0,-0.1737759102087169,1,2.0,5.0,0.21886334749515524,0,0.52,26
936,2,1,0,1.1544823704040392,1,0.0,0.0,1.2489239984609541,0,0.48,26
5921,6,1,0,0.9830859694716702,1,5.0,5.0,2.407742230797478,0,0.24,26
1076,1,1,1,-1.1409684677794216,1,3.0,5.0,-1.326227628953543,0,0.0,26
5023,6,1,0,0.38043203117706714,1,6.0,5.0,-0.553682140729194,0,0.08,26
4346,2,1,1,-0.6894251569287025,1,6.0,4.2,-0.2961669779877442,0,1165.44,27
2871,1,1,0,2.3552722741594767,1,9.0,4.9,0.6051360916073298,0,0.76,27
947,3,1,1,-0.6162165468863823,1,4.0,4.5,2.0214694866853034,0,0.48,27
1690,4,1,0,0.5811327307828479,1,26.0,4.9,0.21886334749515524,0,0.16,27
4779,4,1,0,0.9694187341863847,1,5.0,5.0,-0.2961669779877442,0,0.28,27
3863,2,1,1,-0.7522222483432779,1,17.0,4.9,-0.9399548848413686,0,0.24,27
1120,2,1,0,1.637954986843218,1,0.0,0.0,-0.038651815246294484,0,0.52,27
2162,1,1,1,-1.0546974204352104,1,0.0,0.0,0.21886334749515524,0,0.16,27
1055,4,1,0,-1.1409684677794216,1,1.0,4.8,-0.9399548848413686,0,0.4,27
1279,3,1,1,-1.0283343464620052,1,0.0,0.0,-1.1974700475828182,0,0.48,27
2529,4,1,0,-0.1737759102087169,1,3.0,5.0,1.1201664170902292,0,0.72,27
3567,3,1,0,-0.927673610319822,1,21.0,4.9,-0.038651815246294484,0,0.48,27
3203,5,1,0,-0.38898043012482086,2,5.0,5.0,-0.2961669779877442,0,0.36,27
665,4,1,0,-0.7748697314615107,1,3.0,5.0,0.34762092886588014,0,0.76,27
0,2,1,1,-0.8252373973240489,1,36.0,4.9,0.21886334749515524,0,0.36,27
254,5,1,0,1.3123254414621046,1,1.0,5.0,2.922772556280377,0,0.2,27
6107,4,1,0,0.9830859694716702,1,11.0,4.9,2.407742230797478,0,0.36,27
5473,5,1,1,0.38043203117706714,1,10.0,5.0,-0.16740939661701934,0,0.4,27
6666,2,1,1,0.5046765858877185,1,4.0,5.0,-0.16740939661701934,0,1827.96,27
2333,4,1,1,-1.0546974204352104,1,14.0,4.9,1.2489239984609541,0,0.32,28
1523,2,1,1,0.5811327307828479,1,2.0,5.0,-0.2961669779877442,0,0.72,28
3440,3,1,1,-1.03727468289449,2,96.0,4.8,-0.16740939661701934,0,0.0,28
6603,3,1,1,0.5046765858877185,1,4.0,4.9,0.7338936729780547,0,0.16,28
1262,3,1,0,2.3552722741594767,1,2.0,5.0,-0.9399548848413686,0,0.52,28
905,2,1,0,1.1544823704040392,1,9.0,4.7,0.7338936729780547,0,0.56,28
5837,3,1,0,0.9830859694716702,1,14.0,4.9,2.2789846494267527,0,0.68,28
2510,4,1,1,-0.1737759102087169,1,2.0,5.0,0.21886334749515524,0,0.72,28
3171,4,1,0,-0.38898043012482086,1,2.0,5.0,-0.42492455935846907,0,0.48,28
1153,3,1,0,1.1544823704040392,1,0.0,0.0,0.7338936729780547,0,0.04,28
721,1,1,1,0.029229734914315377,1,0.0,0.0,0.21886334749515524,0,0.48,28
4685,4,1,1,0.9694187341863847,1,7.0,5.0,0.7338936729780547,0,0.44,28
5006,1,0,1,-0.7087545525493496,1,14.0,5.0,-0.42492455935846907,0,0.68,28
21,3,1,1,-0.8252373973240489,1,2.0,5.0,-0.038651815246294484,0,0.72,28
2680,4,1,0,2.3552722741594767,1,0.0,0.0,-0.553682140729194,0,0.48,28
3792,3,1,1,-0.7522222483432779,2,28.0,4.9,0.09010576612443039,0,0.72,28
232,2,1,1,1.3123254414621046,1,4.0,4.6,2.407742230797478,0,0.28,28
1037,6,1,1,-1.1409684677794216,1,0.0,0.0,-1.1974700475828182,0,0.72,28
4175,3,1,0,-0.6894251569287025,1,16.0,4.7,0.09010576612443039,0,0.44,28
3914,3,1,1,-1.1069079318993653,1,0.0,0.0,0.09010576612443039,0,0.76,28
1963,2,1,1,-0.6162165468863823,1,9.0,4.7,0.7338936729780547,0,0.16,29
5297,6,1,1,0.38043203117706714,1,2.0,4.0,0.09010576612443039,0,0.16,29
3251,3,1,0,-0.38898043012482086,1,14.0,4.9,-0.553682140729194,0,0.56,29
3939,3,1,1,2.3552722741594767,1,0.0,0.0,-0.2961669779877442,0,0.16,29
4299,2,1,1,-0.6894251569287025,1,21.0,5.0,1.1201664170902292,0,0.4,29
3741,2,1,1,-0.7522222483432779,1,3.0,4.7,-0.42492455935846907,0,0.16,29
995,2,1,1,-1.1409684677794216,1,7.0,4.8,-0.6824397220999188,0,0.12,29
1253,3,1,1,-1.0283343464620052,2,10.0,4.8,-0.553682140729194,0,0.12,29
2500,4,1,1,-0.1737759102087169,1,3.0,4.9,0.34762092886588014,0,0.76,29
4755,2,1,1,0.9694187341863847,1,43.0,4.7,1.1201664170902292,0,0.48,29
2989,2,1,1,-0.990737763300461,1,0.0,0.0,-0.9399548848413686,0,0.4,29
1643,4,1,1,0.5811327307828479,1,15.0,4.9,0.7338936729780547,0,0.44,29
3534,3,1,1,-1.144674994940274,1,4.0,5.0,-0.2961669779877442,0,0.52,29
938,3,1,0,1.1544823704040392,1,2.0,5.0,1.1201664170902292,0,0.56,29
441,4,1,1,1.3123254414621046,1,3.0,5.0,1.2489239984609541,0,0.08,29
6034,3,1,1,0.9830859694716702,1,13.0,4.8,2.407742230797478,0,0.84,29
