,num_languages,speaks_english,gender_tuned,income_level,avg_lessons_per_students,num_ratings,avg_rating,price,first_letter,position
1783,4,1,1,0.10050792763096117,27.3,60,5.0,-0.687061301203103,0.68,125
864,1,1,0,0.7259502483063693,15.5,8,5.0,-0.574549458279089,0.36,126
1737,2,1,1,-0.8651566870152045,23.3,403,4.989949748743719,-0.687061301203103,0.16,126
410,6,1,1,0.27875322738533215,4.0,2,5.0,1.1131281855811213,0.12,126
2030,6,1,0,-1.19640415164298,5.8,6,5.0,-0.23701392950704697,0.32,126
1284,3,1,1,-0.8496482779171574,17.5,127,4.973684210526316,1.1131281855811213,0.52,126
1756,3,1,1,0.10050792763096117,12.8,518,4.988349514563106,0.3255452851130231,0.44,127
1900,3,1,1,0.7639396716379007,5.5,8,5.0,0.5505689709610511,0.84,127
288,6,1,1,0.27875322738533215,18.7,1181,4.990557939914163,0.8881044997330931,0.84,127
1157,2,1,0,-0.8496482779171574,16.0,256,4.975609756097562,-0.23701392950704697,0.48,127
1629,2,1,1,-1.0109981840890936,11.7,61,5.0,-0.462037615355075,-2.6,128
292,7,1,0,0.27875322738533215,10.8,134,4.9921875,0.4380571280370371,0.52,128
1904,5,1,0,0.6357339238057134,0.0,0,0.0,1.000616342657107,0.0,128
1161,2,1,1,-0.8496482779171574,289.5,1,5.0,0.5505689709610511,0.48,128
771,5,1,0,1.8543931495998422,6.6,49,4.836734693877551,0.8881044997330931,0.76,128
655,4,1,0,0.7259502483063693,6.2,90,4.94871794871795,0.4380571280370371,0.36,129
1902,4,1,1,0.6357339238057134,4.0,4,5.0,1.6756874002011912,0.72,129
1487,3,1,1,0.10050792763096117,24.7,33,5.0,-0.23701392950704697,0.36,129
1159,2,1,1,-0.8496482779171574,15.6,15,5.0,0.4380571280370371,0.84,129
1744,1,1,1,-1.0379728197150013,2.0,1,5.0,-0.9120849870511311,0.52,130
1142,3,1,1,-0.8496482779171574,28.1,348,4.9823008849557535,-0.12450208658303295,0.0,130
870,2,1,1,1.8543931495998422,11.6,93,4.883720930232559,0.3255452851130231,0.76,130
1883,2,1,1,1.8543931495998422,0.0,0,0.0,-0.12450208658303295,0.0,130
273,4,1,1,0.27875322738533215,13.2,107,4.99009900990099,5.501090059617667,0.0,130
1549,6,1,1,-1.0379728197150013,87.5,75,4.983333333333333,-0.01199024365901894,0.84,131
1977,3,1,1,0.6357339238057134,0.0,0,0.0,0.21303344218900908,0.08,131
358,3,1,1,0.27875322738533215,0.0,0,0.0,-0.349525772431061,0.16,131
703,2,1,1,1.8543931495998422,12.7,26,5.0,1.1131281855811213,0.4,131
1226,2,1,1,-0.8496482779171574,2.0,0,0.0,2.0132229289732333,0.44,131
1931,2,1,1,0.6357339238057134,4.0,0,0.0,-0.01199024365901894,0.0,132
2144,5,1,0,-0.8496482779171574,14.5,214,4.985849056603773,-0.6881864196323432,0.28,132
1375,3,1,1,-1.0379728197150013,5.8,8,5.0,-1.0245968299751451,0.6,132
318,3,1,1,0.27875322738533215,14.7,30,5.0,-0.9120849870511311,0.0,132
1943,4,1,1,0.6357339238057134,0.0,0,0.0,2.238246614821261,0.0,133
791,2,1,0,0.9158276014138603,22.8,4333,4.99176276771005,0.8318485782710862,0.08,133
328,2,1,1,0.27875322738533215,9.2,35,4.885714285714286,-0.9120849870511311,0.2,133
1196,3,1,1,1.8543931495998422,0.0,0,0.0,1.6756874002011912,0.4,133
1656,2,1,0,0.10050792763096117,8.1,86,4.976470588235294,-0.01199024365901894,0.6,133
797,4,0,1,-1.0589658743763726,12.1,363,4.994269340974212,1.6756874002011912,0.24,134
333,4,1,1,0.27875322738533215,7.5,11,5.0,-0.01199024365901894,0.44,134
1662,3,1,0,-0.8668150039088479,12.4,47,5.0,0.8881044997330931,0.08,134
1202,2,1,1,-0.8496482779171574,20.7,17,5.0,-0.349525772431061,0.72,134
1950,1,1,1,0.6357339238057134,0.0,1,5.0,0.5505689709610511,0.36,134
339,4,1,1,0.27875322738533215,5.5,21,5.0,-0.799573144127117,0.84,135
1207,3,1,0,-0.849647258420382,6.7,4,5.0,-0.01199024365901894,0.36,135
1799,2,1,1,-0.565033238237373,14.8,337,4.930091185410334,-1.249620515823173,0.48,135
912,2,1,0,1.3514156253312548,8.3,195,4.8757062146892665,-1.137108672899159,0.72,135
1957,3,1,1,0.6357339238057134,17.8,44,5.0,4.4884834733015415,0.48,135
316,2,1,0,0.27875322738533215,3.8,5,4.75,-0.23701392950704697,0.48,136
1929,3,1,0,-1.2054881958185868,0.0,0,0.0,-0.12450208658303295,0.28,136
1371,4,1,1,-0.565033238237373,4.0,3,5.0,0.5505689709610511,0.36,136
559,5,1,1,0.7259502483063693,15.2,813,4.966334164588528,1.450663714353163,0.0,136
602,4,1,1,1.8543931495998422,11.7,399,4.953488372093024,0.4380571280370371,0.4,137
1424,5,1,1,0.10050792763096117,14.7,109,4.961904761904762,-0.349525772431061,0.0,137
1990,5,1,1,0.9158276014138603,11.3,13,4.909090909090909,2.800805829441331,0.36,137
1510,2,1,1,-1.0109981840890936,19.4,1004,4.873684210526315,-1.249620515823173,0.24,138
1930,4,1,0,0.6357339238057134,11.5,568,4.978685612788633,1.000616342657107,0.36,138
672,1,0,1,1.8543931495998422,24.5,8,5.0,0.7755926568090792,0.4,138
317,5,1,1,0.27875322738533215,3.0,4,4.75,1.5631755572771773,0.0,138
878,2,1,1,1.8543931495998422,14.7,31,5.0,-0.574549458279089,0.2,139
281,3,1,0,0.27875322738533215,12.8,66,5.0,-1.0245968299751451,0.12,139
1752,2,1,1,-0.565033238237373,0.0,0,0.0,-0.01199024365901894,0.28,139
1893,5,1,0,0.6357339238057134,11.6,971,4.956112852664577,1.1131281855811213,0.64,139
1802,4,1,1,0.10050792763096117,29.9,386,4.992146596858639,0.6630808138850651,0.52,140
915,4,1,1,1.8543931495998422,11.2,1105,4.975387420237009,1.1131281855811213,0.0,140
344,2,1,1,0.27875322738533215,15.0,14,4.857142857142857,-0.574549458279089,0.56,140
1962,4,1,0,0.6357339238057134,11.1,200,4.989583333333333,-0.01199024365901894,0.48,140
342,7,1,0,0.27875322738533215,0.0,0,0.0,0.6630808138850651,0.44,141
1533,2,1,1,-0.565033238237373,15.3,287,4.839080459770115,-1.249620515823173,0.16,141
689,2,1,0,-1.0589658743763726,6.3,21,4.857142857142857,-1.137108672899159,0.44,141
1960,3,1,1,0.6357339238057134,12.1,236,4.961864406779661,1.1131281855811213,0.2,141
304,3,1,0,0.27875322738533215,0.0,0,0.0,0.21303344218900908,0.2,142
1918,3,1,1,0.6357339238057134,18.7,1290,4.991331757289204,1.000616342657107,0.72,142
1763,5,1,1,-0.8651566870152045,24.7,414,4.992700729927007,-0.687061301203103,0.12,142
887,5,1,0,1.8543931495998422,12.2,384,4.986979166666667,-0.23701392950704697,0.76,142
1979,3,1,0,0.6357339238057134,7.6,496,4.969387755102041,-0.518293536817082,0.24,143
360,5,1,1,0.27875322738533215,2.5,3,5.0,-0.12450208658303295,0.48,143
1695,3,1,1,0.10050792763096117,23.1,115,5.0,0.5505689709610511,0.08,143
822,3,1,1,0.7259502483063693,8.2,211,4.979274611398964,-0.462037615355075,0.44,143
894,3,1,0,0.7259502483063693,18.8,829,4.974074074074074,-0.349525772431061,0.0,144
313,4,1,1,0.27875322738533215,12.2,131,4.959349593495935,-0.574549458279089,0.16,144
2168,3,1,1,0.6357339238057134,24.9,590,4.9521178637200745,0.5505689709610511,0.08,144
1772,2,0,1,-0.565033238237373,28.0,100,5.0,-1.137108672899159,0.48,144
1367,2,1,1,1.8543931495998422,14.3,41,4.916666666666667,-1.249620515823173,0.36,145
2167,5,1,1,0.6357339238057134,16.2,172,5.0,1.6756874002011912,0.04,145
555,2,1,0,0.9158276014138603,5.8,40,4.975,0.4380571280370371,0.08,145
307,2,1,1,0.27875322738533215,5.0,1,5.0,0.5505689709610511,0.16,145
1938,2,1,1,0.6357339238057134,14.2,148,5.0,0.3255452851130231,0.48,146
1518,2,1,0,-0.565033238237373,9.6,41,5.0,-1.530900123133208,0.68,146
679,2,1,0,0.7259502483063693,18.2,517,4.874743326488707,-0.23701392950704697,0.48,146
1747,4,1,0,-0.8651566870152045,18.2,650,4.998427672955974,0.10052159926499507,0.36,147
1890,2,1,1,0.6357339238057134,17.2,543,4.9882583170254415,0.3255452851130231,0.0,147
873,2,1,1,0.7259502483063693,12.3,58,5.0,2.238246614821261,0.44,147
1881,7,1,0,0.6357339238057134,0.0,0,0.0,0.21303344218900908,0.36,148
755,4,1,0,0.7259502483063693,22.0,1699,4.989934872705743,2.238246614821261,0.08,148
574,2,1,1,-1.2506706607626494,7.4,255,4.954732510288066,-0.462037615355075,0.72,149
1949,4,1,1,0.6357339238057134,14.8,139,4.992,1.1131281855811213,0.84,149
1391,4,1,0,-1.0379728197150013,17.8,613,4.989966555183947,-1.137108672899159,0.88,149
1383,3,1,0,0.10050792763096117,16.6,108,4.74,-0.574549458279089,0.08,150
1939,3,1,0,2.674717576779518,16.5,334,4.987341772151898,0.21303344218900908,0.0,150
570,3,1,1,1.8543931495998422,10.3,514,4.974409448818896,0.21303344218900908,0.36,150
795,4,1,0,1.8543931495998422,13.3,171,4.914285714285715,0.21303344218900908,0.04,151
1948,2,1,1,0.9269284984211242,7.0,11,5.0,1.450663714353163,0.84,151
1660,3,1,0,-0.565033238237373,51.0,35,5.0,-0.12450208658303295,0.12,151
578,2,0,1,0.7259502483063693,21.3,135,4.975206611570248,1.1131281855811213,0.44,152
1395,5,1,1,-0.565033238237373,26.8,216,4.966507177033493,-0.01199024365901894,0.48,152
1953,3,1,1,0.6357339238057134,12.5,4,5.0,0.8881044997330931,0.0,152
1522,4,1,1,-0.9469089036271092,14.1,303,4.99288256227758,-0.574549458279089,0.0,153
683,3,1,1,1.8543931495998422,3.5,5,5.0,-0.574549458279089,0.76,153
2169,4,1,1,0.6357339238057134,21.6,577,4.994285714285715,1.1131281855811213,0.44,153
765,2,1,0,1.3514156253312548,17.0,21,5.0,-0.349525772431061,0.76,154
1622,3,1,1,-0.8651566870152045,19.1,1670,4.986043689320389,0.3255452851130231,0.24,154
1899,2,1,1,0.6357339238057134,12.6,104,5.0,-0.01199024365901894,0.0,154
953,4,1,0,1.8543931495998422,14.6,275,4.969924812030075,-0.462037615355075,-2.6,155
1847,3,1,0,-0.8651566870152045,11.3,29,5.0,-1.249620515823173,0.44,155
2011,3,1,0,0.9269284984211242,10.1,57,4.867924528301887,0.10052159926499507,0.6,155
737,0,0,0,1.8543931495998422,11.1,100,5.0,1.1131281855811213,0.36,156
1589,2,0,1,0.10050792763096117,18.2,66,5.0,0.10052159926499507,0.0,156
2165,0,0,1,1.8543931495998422,7.0,5,5.0,-0.799573144127117,0.08,157
1614,3,1,0,-1.0379728197150013,7.5,5,5.0,-1.137108672899159,0.6,157
1808,5,1,1,-0.565033238237373,23.4,579,4.991166077738517,-0.574549458279089,0.24,158
1971,3,1,0,0.6357339238057134,6.0,1,0.0,1.450663714353163,0.0,158
919,2,1,1,1.8543931495998422,6.5,309,4.961240310077518,-1.137108672899159,0.48,158
781,4,1,1,0.7259502483063693,15.8,102,4.891089108910891,0.6630808138850651,0.52,159
1640,4,1,1,0.10050792763096117,18.7,641,4.996726677577741,-0.01199024365901894,0.08,159
1925,5,1,1,0.6357339238057134,9.0,134,4.881889763779528,-0.349525772431061,0.0,159
1905,1,1,1,0.6357339238057134,8.5,6,5.0,0.3255452851130231,0.48,160
549,3,1,1,1.8543931495998422,0.0,0,0.0,0.21303344218900908,0.76,160
1359,2,1,0,-1.0109981840890936,50.3,101,5.0,-0.462037615355075,0.08,160
1892,2,1,1,0.6357339238057134,14.0,19,5.0,0.6630808138850651,0.44,161
876,4,0,1,0.7259502483063693,20.8,35,5.0,0.5505689709610511,0.44,161
1750,2,1,1,-0.9469089036271092,15.1,62,5.0,-0.799573144127117,0.36,161
1888,4,1,1,0.6357339238057134,13.5,167,4.987878787878788,0.8881044997330931,0.88,162
871,1,1,1,1.8543931495998422,0.0,0,0.0,-0.01199024365901894,0.44,162
1745,3,1,1,0.10050792763096117,15.6,50,5.0,-0.12450208658303295,0.08,162
931,2,0,1,1.3514156253312548,14.1,705,4.978134110787172,0.10052159926499507,0.52,163
2162,5,1,0,0.10050792763096117,7.2,23,5.0,-0.01199024365901894,0.0,163
1985,4,1,0,0.6357339238057134,6.5,5,5.0,1.450663714353163,0.0,163
662,3,1,0,2.510970639419913,9.7,388,4.963636363636363,0.21303344218900908,0.68,164
1494,1,1,1,-0.565033238237373,16.8,83,4.987654320987653,-1.2608717001155745,0.4,164
1916,4,1,0,0.6357339238057134,7.0,1,0.0,2.800805829441331,0.48,164
898,2,1,1,1.8543931495998422,3.0,2,5.0,-0.574549458279089,0.48,165
1780,3,1,1,-0.8651566870152045,14.0,56,5.0,-0.687061301203103,0.48,165
1576,7,1,0,0.10050792763096117,21.0,417,4.963144963144964,-0.687061301203103,0.6,166
933,2,1,0,0.7259502483063693,19.6,1304,4.985214007782101,0.5505689709610511,0.72,167
1826,2,1,1,-0.565033238237373,11.1,357,4.968926553672317,-0.01199024365901894,0.0,167
813,1,1,0,-1.0589658743763726,7.2,37,4.846153846153847,-1.137108672899159,0.08,168
1682,2,1,1,-0.8651566870152045,13.9,153,5.0,-0.462037615355075,0.0,168
745,2,1,0,1.8543931495998422,14.5,566,4.974865350089766,-0.23701392950704697,0.12,169
1598,4,1,0,-1.0379728197150013,19.2,229,4.991111111111112,-0.9120849870511311,0.36,169
648,2,1,0,1.8543931495998422,8.3,19,5.0,-0.9120849870511311,0.36,170
1480,2,1,0,-1.0500029986453618,4.0,2,5.0,-1.249620515823173,0.6,170
569,1,1,1,-1.0589658743763726,13.6,181,4.954022988505748,-1.0245968299751451,0.44,171
1382,3,1,0,-0.565033238237373,22.6,1636,4.954236239950526,-0.6881864196323432,0.24,171
774,3,1,1,-1.0589658743763726,9.1,80,5.0,-0.349525772431061,0.08,172
1631,4,1,1,-0.8651566870152045,0.0,0,0.0,-0.01199024365901894,0.72,172
1595,3,1,1,-0.8651566870152045,16.5,374,4.978260869565218,-0.687061301203103,0.12,173
742,3,0,1,0.7259502483063693,16.0,82,5.0,0.21303344218900908,0.08,173
830,2,1,0,1.8543931495998422,15.4,87,5.0,0.3255452851130231,0.12,174
1703,2,1,1,-0.8651566870152045,9.3,59,4.964912280701754,-0.687061301203103,0.08,174
948,3,1,1,0.7259502483063693,17.8,678,4.957186544342508,0.6630808138850651,0.4,175
1842,3,1,0,-0.7522614169373354,10.6,46,5.0,-1.362132358747187,0.24,175
1641,3,1,0,-1.0379728197150013,6.3,19,5.0,-0.9120849870511311,0.08,176
782,4,1,1,0.7259502483063693,5.6,30,5.0,1.1131281855811213,0.08,176
653,3,1,0,1.8543931495998422,7.8,125,4.963636363636363,-1.0245968299751451,0.36,177
1485,3,1,1,-1.1480994104155564,19.5,274,5.0,-0.574549458279089,0.0,177
1602,2,1,0,0.10050792763096117,0.0,0,0.0,-0.349525772431061,0.08,178
1677,2,1,1,-0.8651566870152045,12.1,1121,4.973503434739941,-1.249620515823173,0.2,179
809,2,1,0,1.8543931495998422,8.0,14,4.928571428571429,-0.9120849870511311,0.48,179
628,3,1,1,0.7259502483063693,13.7,599,4.978494623655914,0.4380571280370371,0.36,180
1454,4,1,0,-0.8651566870152045,30.0,39,5.0,-0.9120849870511311,0.68,180
1627,3,1,1,0.10050792763096117,12.3,260,4.995901639344262,-0.349525772431061,0.32,181
769,1,1,0,1.8543931495998422,8.9,1067,4.977990430622009,-0.349525772431061,0.12,181
1729,2,1,1,-0.8668150039088479,11.5,385,4.947643979057592,-0.462037615355075,0.68,182
858,2,1,1,-1.0589658743763726,16.2,229,4.957142857142856,-1.137108672899159,0.48,182
747,5,1,1,1.8543931495998422,21.0,255,4.983539094650205,0.7755926568090792,0.48,183
1600,3,1,0,-0.8651566870152045,8.5,34,4.882352941176472,-0.9120849870511311,0.0,183
1513,4,1,1,-1.0109981840890936,23.3,749,4.998614958448753,0.5505689709610511,0.52,184
674,3,1,1,1.8543931495998422,6.4,202,4.911458333333333,-0.40578169389306795,0.72,184
534,3,1,0,0.7259502483063693,6.5,9,5.0,1.5631755572771773,0.2,185
1346,3,1,1,-0.8668150039088479,10.4,99,4.956989247311828,-1.249620515823173,0.48,185
802,2,1,1,1.8543931495998422,15.3,636,4.981072555205047,0.5505689709610511,0.56,186
1669,6,1,1,-0.565033238237373,147.0,142,5.0,-0.574549458279089,0.0,186
734,3,1,0,1.8543931495998422,14.4,16,5.0,-0.12450208658303295,0.04,187
1586,5,1,0,-0.8668150039088479,18.8,69,5.0,-0.01199024365901894,0.48,187
1420,2,1,1,-1.1268381010951454,14.5,257,4.9711934156378605,-1.137108672899159,1.0,188
599,4,1,1,-1.0589658743763726,5.6,33,4.96875,-1.0245968299751451,0.16,188
928,5,1,1,0.7259502483063693,10.6,395,4.955026455026455,0.4380571280370371,0.0,189
1821,3,1,1,-0.8651566870152045,13.5,144,4.970588235294118,1.450663714353163,0.68,189
1590,2,1,1,-0.9469089036271092,15.0,88,4.977272727272728,-0.574549458279089,0.48,190
738,2,1,1,2.510970639419913,8.2,69,4.955223880597014,-1.0245968299751451,0.72,190
1648,3,1,0,-1.0379728197150013,17.9,179,4.988372093023256,-0.23701392950704697,0.12,191
786,7,1,0,1.3514156253312548,18.9,181,4.976608187134503,1.1131281855811213,0.28,191
1471,4,1,0,-0.8651566870152045,9.5,413,4.916455696202532,-1.3351295164454238,0.84,192
641,4,1,0,1.8543931495998422,13.6,682,4.974588938714499,-0.01199024365901894,0.12,192
1491,2,1,1,-0.8668150039088479,12.6,102,5.0,-1.249620515823173,0.0,193
659,3,1,0,1.8543931495998422,7.3,23,4.956521739130435,-0.687061301203103,0.0,193
1601,4,1,1,0.10050792763096117,23.8,54,5.0,1.9007110860492193,0.52,194
1775,5,1,1,0.10050792763096117,12.3,576,4.996521739130435,-0.01199024365901894,0.48,195
897,2,1,0,1.8543931495998422,12.6,7,4.857142857142857,-1.0245968299751451,0.12,195
733,6,1,0,1.8543931495998422,13.8,38,5.0,0.5505689709610511,0.72,196
1585,2,1,1,-0.565033238237373,13.8,120,4.981981981981981,-1.362132358747187,0.72,196
1379,3,1,0,-1.0109981840890936,0.0,0,0.0,-1.362132358747187,0.88,197
566,5,1,1,0.7259502483063693,17.8,1066,4.957364341085271,0.7755926568090792,0.48,197
1348,4,1,1,0.10050792763096117,12.1,137,4.977272727272728,-0.462037615355075,0.68,198
536,2,1,1,1.8543931495998422,11.1,259,4.968181818181818,-0.01199024365901894,0.52,198
636,1,1,1,-1.0589658743763726,0.0,0,0.0,-0.9120849870511311,0.52,199
1463,5,1,0,-0.8651566870152045,14.6,1423,4.972103004291847,-0.6881864196323432,0.12,199
905,4,1,0,1.8543931495998422,4.7,5,5.0,0.5505689709610511,0.4,200
1787,3,1,1,-1.0379728197150013,20.2,169,4.975155279503107,-0.01199024365901894,0.16,200
780,3,1,1,-1.1825984842439297,7.1,431,4.865853658536587,-1.137108672899159,0.4,201
1639,2,1,1,0.10050792763096117,17.7,540,4.998069498069498,-1.2608717001155745,0.6,201
975,2,1,1,1.8543931495998422,8.9,105,4.968085106382978,-0.574549458279089,0.4,202
1638,3,1,1,0.10050792763096117,13.2,214,4.990291262135922,-0.74331722266511,0.0,203
1769,3,1,1,0.10050792763096117,24.0,862,4.997542997542999,1.3381518714291492,0.0,204
892,2,1,0,2.510970639419913,12.0,465,4.960612691466083,-0.23701392950704697,0.12,204
1538,3,1,1,-0.565033238237373,3.2,4,5.0,-1.137108672899159,0.12,205
1797,3,1,0,-1.0379728197150013,47.1,1517,5.0,0.21303344218900908,0.72,206
911,1,0,1,1.8543931495998422,12.7,548,4.954285714285715,0.10052159926499507,0.72,206
1740,2,1,1,-1.0379728197150013,16.8,10,5.0,-1.137108672899159,0.36,207
867,2,1,0,-1.0589658743763726,0.0,0,0.0,-0.574549458279089,0.08,207
1864,2,1,1,-1.2598434443450475,3.0,1,0.0,-1.0245968299751451,0.48,208
966,4,1,1,1.8543931495998422,8.0,139,4.954545454545454,-0.23701392950704697,0.24,208
893,4,1,1,-1.0589658743763726,12.7,28,4.962962962962963,-0.01199024365901894,0.72,209
1770,3,1,1,-0.8651566870152045,19.1,4313,4.9839160839160845,-0.23701392950704697,0.08,209
611,1,1,0,1.8543931495998422,16.1,524,4.930966469428007,-1.4746442016712011,0.36,210
1435,2,1,0,-0.565033238237373,38.7,441,4.977116704805492,-0.462037615355075,0.84,210
1650,2,1,1,0.10050792763096117,3.0,3,5.0,-0.462037615355075,0.72,211
788,2,1,0,0.9158276014138603,19.5,21,5.0,0.5505689709610511,0.16,211
727,2,1,1,0.7259502483063693,18.7,386,4.992042440318302,0.6630808138850651,0.44,212
1578,3,1,1,-0.7522614169373354,20.0,346,5.0,0.21303344218900908,0.2,212
1844,0,0,0,-1.0379728197150013,16.8,54,5.0,-1.362132358747187,0.2,213
950,4,1,0,0.7259502483063693,12.7,134,5.0,-0.01199024365901894,0.72,213
925,3,1,0,2.510970639419913,16.5,8,5.0,-0.23701392950704697,0.4,214
1815,2,1,1,-0.6219307946205859,17.7,39,5.0,1.1131281855811213,0.36,214
690,4,0,0,0.7259502483063693,19.6,264,4.972549019607842,0.5505689709610511,0.44,215
1534,2,1,1,-1.0379728197150013,16.6,405,4.978947368421053,-0.18075800804503994,0.36,215
926,3,1,1,1.8543931495998422,11.1,640,4.919540229885056,-0.01199024365901894,0.0,216
1818,4,1,1,0.10050792763096117,10.3,8,5.0,1.5631755572771773,0.44,216
700,2,1,1,1.8543931495998422,15.4,53,4.82,-0.01199024365901894,0.48,217
1545,2,1,1,-0.8651566870152045,8.2,150,4.984962406015038,-1.362132358747187,0.2,217
1406,4,1,0,-0.8651566870152045,11.6,100,5.0,-0.574549458279089,0.36,218
585,3,1,1,0.7259502483063693,10.5,2,5.0,0.7755926568090792,0.28,218
576,3,1,1,1.8543931495998422,5.7,90,4.965517241379311,1.6756874002011912,0.0,219
1393,2,1,1,-1.0379728197150013,24.2,47,5.0,-0.01199024365901894,0.12,219
1505,2,1,1,-0.565033238237373,22.2,23,4.95,-1.587156044595215,0.16,220
669,1,1,0,0.7259502483063693,6.0,282,4.917562724014337,-0.574549458279089,0.4,220
731,3,1,1,-1.1825984842439297,7.4,41,4.951219512195122,-0.799573144127117,0.0,221
1678,2,1,0,-0.9469089036271092,5.6,13,4.769230769230768,-0.9120849870511311,0.56,222
918,4,1,1,1.8543931495998422,13.5,862,4.956775700934579,1.3381518714291492,0.68,223
1806,8,1,1,0.10050792763096117,24.8,67,5.0,1.1018770012887196,0.68,223
1350,0,0,1,-1.0500029986453618,12.4,155,4.992537313432836,-0.9120849870511311,0.84,224
538,2,1,1,0.7259502483063693,6.3,32,4.96,0.6630808138850651,0.72,224
853,5,1,0,1.8543931495998422,17.7,17,5.0,1.5631755572771773,0.48,225
1724,5,1,1,0.10050792763096117,6.0,4,5.0,0.21303344218900908,0.0,225
1492,2,1,0,-0.565033238237373,13.0,49,5.0,-0.9120849870511311,0.48,226
1392,3,1,0,-1.0379728197150013,14.9,198,5.0,-0.799573144127117,0.12,227
575,3,1,1,-1.2054881958185868,7.4,505,4.959432048681542,-0.9120849870511311,0.16,227
1788,2,1,0,-0.565033238237373,21.5,582,4.9584086799276665,-1.530900123133208,0.28,228
1422,0,0,1,-0.8651566870152045,5.3,10,5.0,-0.462037615355075,-2.6,229
601,2,1,0,0.7259502483063693,21.0,161,5.0,-0.01199024365901894,0.48,229
826,3,1,0,0.9158276014138603,9.2,62,5.0,-0.01199024365901894,0.2,230
1699,3,1,0,-0.8651566870152045,9.5,377,4.9916897506925215,-1.4746442016712011,0.24,230
1499,2,1,1,0.10050792763096117,17.5,225,5.0,1.1131281855811213,0.72,231
666,0,0,0,0.7259502483063693,25.8,161,4.962025316455696,-0.12450208658303295,0.0,231
1773,3,1,1,-0.6219307946205859,19.1,41,5.0,-0.574549458279089,0.16,232
895,2,1,0,1.8543931495998422,15.3,472,4.997797356828193,0.21303344218900908,0.4,232
1495,3,1,1,-0.565033238237373,5.5,37,4.972222222222221,-1.249620515823173,0.68,233
663,2,1,0,0.7259502483063693,8.0,8,5.0,2.238246614821261,0.0,233
1748,0,0,0,-0.565033238237373,34.8,83,4.963855421686747,-0.462037615355075,0.08,234
930,2,1,1,0.9158276014138603,13.5,223,4.970873786407767,0.5505689709610511,0.36,235
1823,5,1,1,0.10050792763096117,17.7,77,5.0,-0.349525772431061,0.44,235
1555,4,1,1,0.10050792763096117,19.4,354,4.997118155619597,1.1131281855811213,0.48,236
708,2,1,1,2.510970639419913,5.6,116,4.956896551724138,0.6630808138850651,0.44,236
1637,2,1,0,0.10050792763096117,24.8,941,4.992273730684326,-0.349525772431061,0.72,237
778,4,1,1,0.7138752710172102,10.9,437,4.972413793103448,1.1131281855811213,0.04,237
1867,3,1,0,-1.0379728197150013,13.3,84,5.0,-0.5756745767083291,0.72,238
2131,10,1,0,1.8543931495998422,35.0,3,5.0,-0.23701392950704697,439.64,238
1593,3,1,1,-0.8668150039088479,54.6,281,5.0,0.21303344218900908,0.84,239
740,2,1,1,0.7259502483063693,11.6,368,4.973214285714286,-0.349525772431061,0.28,239
904,2,1,0,1.8543931495998422,5.0,260,4.879194630872483,-1.249620515823173,0.72,240
1786,3,1,0,-1.0379728197150013,12.2,42,5.0,-0.574549458279089,0.72,240
836,5,1,1,0.7259502483063693,8.2,246,4.978813559322034,-0.462037615355075,0.6,241
1708,2,1,0,-0.565033238237373,17.3,87,4.987341772151898,-1.4746442016712011,0.56,241
937,2,1,0,0.7259502483063693,14.8,1024,4.9510000000000005,-0.574549458279089,0.6,242
1832,2,1,0,-0.565033238237373,14.1,161,4.953020134228188,-0.9120849870511311,0.44,242
921,3,1,0,1.8543931495998422,16.4,244,5.0,0.21303344218900908,0.48,243
1810,4,1,0,0.10050792763096117,10.7,56,5.0,-0.01199024365901894,0.0,243
542,1,1,1,1.8543931495998422,10.0,13,4.615384615384615,-0.01199024365901894,0.68,244
1352,2,1,1,0.10050792763096117,13.7,1047,4.9812623274161725,-0.12450208658303295,0.84,244
1373,3,1,0,-0.8651566870152045,11.6,3,5.0,-1.587156044595215,0.72,245
561,2,1,1,-1.0589658743763726,16.3,30,5.0,-0.349525772431061,0.96,245
2160,1,0,0,-0.565033238237373,14.8,1141,4.958181818181818,-1.5759048603028136,0.28,246
841,3,1,1,-1.0589658743763726,11.6,7,5.0,-0.462037615355075,0.72,246
639,2,1,0,1.8543931495998422,18.9,589,4.982698961937716,0.7755926568090792,0.04,247
2155,7,1,1,0.10050792763096117,0.0,0,0.0,0.3818012065750301,0.32,247
1583,2,1,0,0.10050792763096117,6.5,135,4.909090909090909,-1.0245968299751451,0.16,248
732,3,1,1,-1.0589658743763726,12.8,125,4.971698113207547,-0.574549458279089,0.0,248
711,1,0,0,0.7259502483063693,0.0,0,0.0,-0.01199024365901894,0.24,249
1558,2,1,1,-0.8651566870152045,19.9,637,4.985849056603773,0.6630808138850651,0.0,249
571,4,1,1,1.8543931495998422,9.5,127,4.9727272727272736,0.7755926568090792,0.4,250
1385,6,1,0,0.10050792763096117,11.1,123,5.0,-0.29326985096905395,0.36,250
1509,2,1,1,-0.8651566870152045,4.0,6,5.0,-1.4746442016712011,0.0,251
671,3,1,0,-1.0589658743763726,24.4,159,5.0,0.4380571280370371,0.52,251
1679,2,1,1,0.10050792763096117,5.6,8,5.0,0.10052159926499507,0.44,252
2129,2,1,1,-1.1825984842439297,21.8,682,4.988853503184713,-0.01199024365901894,0.68,252
654,2,1,1,1.8543931495998422,16.4,490,4.985537190082645,2.238246614821261,0.4,253
