,position,language,gender_tuned,income_level,price
803,250,Portuguese,female,8717.186278,6
804,251,Portuguese,male,8717.186278,9
805,252,Portuguese,female,8717.186278,6
806,253,Portuguese,male,8717.186278,12
807,254,Portuguese,female,8717.186278,15
808,255,Portuguese,male,8717.186278,12
809,256,Portuguese,female,8717.186278,9
810,257,Portuguese,female,8717.186278,9
811,258,Portuguese,male,8717.186278,6
812,259,Portuguese,female,8717.186278,9
813,260,Portuguese,male,2099.599048,9
814,261,Portuguese,female,42330.11754,15
815,262,Portuguese,female,8717.186278,6
816,263,Portuguese,female,10261.67925,12
817,264,Portuguese,female,23252.05852,18
818,265,Portuguese,male,9912.281809,9
819,266,Portuguese,male,8717.186278,21
820,267,Portuguese,male,8717.186278,24
821,268,Portuguese,female,23252.05852,21
822,269,Portuguese,female,8717.186278,9
823,270,Portuguese,female,8717.186278,9
824,271,Portuguese,female,8717.186278,9
825,272,Portuguese,male,8717.186278,9
826,273,Portuguese,male,65297.51751,21
827,274,Portuguese,female,8717.186278,15
828,275,Portuguese,female,8717.186278,9
829,276,Portuguese,male,43592.08358,27
830,277,Portuguese,female,8717.186278,9
831,278,Portuguese,female,8717.186278,15
832,279,Portuguese,female,8717.186278,21
833,280,Portuguese,female,40246.88013,12
834,281,Portuguese,female,8717.186278,3
835,282,Portuguese,female,8717.186278,15
836,283,Portuguese,male,23252.05852,9
837,284,Portuguese,male,40493.92857,30
838,285,Portuguese,female,23252.05852,15
839,286,Portuguese,female,23252.05852,9
840,287,Portuguese,male,8717.186278,6
841,288,Portuguese,male,8717.186278,6
842,289,Portuguese,male,8717.186278,6
843,290,Portuguese,male,8717.186278,15
844,291,Portuguese,female,8717.186278,18
845,292,Portuguese,female,8717.186278,12
846,293,Portuguese,male,8717.186278,9
847,294,Portuguese,female,8717.186278,9
848,295,Portuguese,female,8717.186278,12
849,296,Portuguese,female,8717.186278,9
850,297,Portuguese,female,33228.23668,9
851,298,Portuguese,male,8717.186278,12
852,299,Portuguese,female,8717.186278,12
853,300,Portuguese,male,23252.05852,18
854,301,Portuguese,male,65297.51751,81
855,302,Portuguese,male,8717.186278,9
856,303,Portuguese,male,23252.05852,21
857,304,Portuguese,female,8717.186278,9
858,305,Portuguese,female,23252.05852,9
859,306,Portuguese,female,8717.186278,15
860,307,Portuguese,female,33228.23668,9
861,308,Portuguese,female,8717.186278,9
862,309,Portuguese,female,8717.186278,6
863,310,Portuguese,male,8717.186278,6
864,311,Portuguese,female,23252.05852,15
865,312,Portuguese,female,23252.05852,9
866,313,Portuguese,male,65297.51751,9
867,314,Portuguese,male,23252.05852,36
868,315,Portuguese,female,23252.05852,12
869,316,Portuguese,female,8717.186278,6
870,317,Portuguese,female,8717.186278,18
871,318,Portuguese,male,8717.186278,9
872,319,Portuguese,female,9912.281809,15
873,320,Portuguese,male,6183.823825,9
874,321,Portuguese,male,40246.88013,27
875,322,Portuguese,female,23252.05852,15
876,323,Portuguese,male,8717.186278,24
877,324,Portuguese,male,9946.033829,12
878,325,Portuguese,female,8717.186278,6
879,327,Portuguese,male,8717.186278,9
880,328,Portuguese,male,8717.186278,6
881,329,Portuguese,male,8717.186278,6
882,331,Portuguese,female,8717.186278,24
883,332,Portuguese,male,8717.186278,9
884,333,Portuguese,male,8717.186278,9
885,334,Portuguese,female,8717.186278,12
886,335,Portuguese,female,8717.186278,33
887,336,Portuguese,male,23252.05852,9
888,337,Portuguese,female,8717.186278,6
889,338,Portuguese,male,8717.186278,27
890,339,Portuguese,male,8717.186278,9
891,340,Portuguese,male,8717.186278,9
892,341,Portuguese,male,8717.186278,6
893,342,Portuguese,male,23252.05852,24
894,343,Portuguese,female,8717.186278,15
895,344,Portuguese,female,42330.11754,9
896,345,Portuguese,female,8717.186278,21
897,346,Portuguese,male,8717.186278,18
898,347,Portuguese,male,8717.186278,9
899,349,Portuguese,male,8717.186278,6
900,350,Portuguese,male,8717.186278,24
901,351,Portuguese,male,6977.695784,15
902,352,Portuguese,female,42084.35337,15
903,1,Hebrew,male,43592.08358,18
904,2,Hebrew,female,43592.08358,12
905,3,Hebrew,female,43592.08358,15
906,4,Hebrew,male,43592.08358,18
907,5,Hebrew,male,43592.08358,12
908,6,Hebrew,male,43592.08358,21
909,7,Hebrew,male,43592.08358,12
910,8,Hebrew,male,43592.08358,24
911,9,Hebrew,male,43592.08358,12
912,10,Hebrew,male,43592.08358,15
913,12,Hebrew,female,43592.08358,18
914,13,Hebrew,male,43592.08358,18
915,14,Hebrew,female,43592.08358,21
916,15,Hebrew,male,43592.08358,15
917,16,Hebrew,female,43592.08358,6
918,17,Hebrew,female,43592.08358,51
919,18,Hebrew,female,43592.08358,15
920,19,Hebrew,female,43592.08358,21
921,20,Hebrew,female,43592.08358,12
922,21,Hebrew,male,46445.2491,48
923,22,Hebrew,male,43592.08358,18
924,23,Hebrew,female,43592.08358,15
925,25,Hebrew,female,43592.08358,21
926,26,Hebrew,female,43592.08358,18
927,27,Hebrew,female,43592.08358,15
928,28,Hebrew,female,6108.510696,12
929,29,Hebrew,male,43592.08358,12
930,30,Hebrew,male,43592.08358,21
931,31,Hebrew,female,43592.08358,18
932,32,Hebrew,female,43592.08358,15
933,33,Hebrew,male,43592.08358,15
934,34,Hebrew,female,43592.08358,21
935,35,Hebrew,female,43592.08358,9
936,36,Hebrew,male,43592.08358,15
937,37,Hebrew,male,43592.08358,9
938,38,Hebrew,male,43592.08358,18
939,39,Hebrew,female,11584.99538,12
940,40,Hebrew,female,43592.08358,24
941,41,Hebrew,female,43592.08358,33
942,42,Hebrew,female,43592.08358,9
943,43,Hebrew,male,43592.08358,21
944,44,Hebrew,female,43592.08358,30
945,45,Hebrew,male,43592.08358,9
946,46,Hebrew,male,43592.08358,21
947,47,Hebrew,male,43592.08358,27
948,48,Hebrew,female,3659.031312,9
949,49,Hebrew,female,65297.51751,15
950,50,Hebrew,male,43592.08358,15
951,51,Hebrew,male,46194.72523,15
952,52,Hebrew,female,81993.72713,12
953,53,Hebrew,male,43592.08358,18
954,54,Hebrew,female,43592.08358,21
955,55,Hebrew,male,43592.08358,24
956,56,Hebrew,male,43592.08358,9
957,57,Hebrew,male,43592.08358,15
958,58,Hebrew,male,43592.08358,24
959,59,Hebrew,male,43592.08358,12
960,60,Hebrew,male,43592.08358,12
961,61,Hebrew,female,43592.08358,30
962,62,Hebrew,male,43592.08358,15
963,63,Hebrew,male,43592.08358,15
964,64,Hebrew,male,43592.08358,39
965,65,Hebrew,male,43592.08358,36
966,1,Hindi,male,2099.599048,6
967,2,Hindi,male,2099.599048,9
968,3,Hindi,male,2099.599048,9
969,4,Hindi,female,2099.599048,6
970,5,Hindi,female,2099.599048,6
971,6,Hindi,male,2099.599048,6
972,7,Hindi,female,2099.599048,6
973,8,Hindi,male,2099.599048,12
974,9,Hindi,male,1284.702041,6
975,10,Hindi,male,2099.599048,3
976,11,Hindi,female,2099.599048,12
977,12,Hindi,female,2099.599048,9
978,13,Hindi,male,2099.599048,6
979,14,Hindi,male,2099.599048,6
980,15,Hindi,female,2099.599048,9
981,16,Hindi,female,2099.599048,3
982,17,Hindi,male,2099.599048,6
983,18,Hindi,female,2099.599048,12
984,19,Hindi,male,2099.599048,9
985,20,Hindi,male,2099.599048,6
986,21,Hindi,male,2099.599048,3
987,22,Hindi,female,2099.599048,12
988,23,Hindi,male,2099.599048,9
989,24,Hindi,male,2099.599048,6
990,25,Hindi,male,2099.599048,6
991,26,Hindi,male,2099.599048,15
992,27,Hindi,male,1855.739824,9
993,28,Hindi,female,1284.702041,3
994,29,Hindi,female,2099.599048,15
995,30,Hindi,male,2099.599048,9
996,31,Hindi,male,2099.599048,6
997,32,Hindi,male,2099.599048,9
998,33,Hindi,female,2099.599048,9
999,34,Hindi,female,2099.599048,9
1000,35,Hindi,male,2099.599048,9
1001,36,Hindi,male,2099.599048,9
1002,37,Hindi,male,2099.599048,6
1003,38,Hindi,female,2099.599048,9
1004,39,Hindi,male,2099.599048,6
1005,40,Hindi,male,2099.599048,6
1006,41,Hindi,female,2099.599048,6
1007,42,Hindi,female,2099.599048,6
1008,43,Hindi,female,2099.599048,6
1009,44,Hindi,male,2099.599048,3
1010,45,Hindi,female,1284.702041,6
1011,46,Hindi,female,2099.599048,6
1012,47,Hindi,male,2099.599048,15
1013,48,Hindi,female,2099.599048,6
1014,49,Hindi,male,2099.599048,6
1015,50,Hindi,male,2099.599048,9
1016,51,Hindi,female,2099.599048,21
1017,52,Hindi,female,2099.599048,9
1018,53,Hindi,male,2099.599048,6
1019,54,Hindi,male,2099.599048,6
1020,55,Hindi,male,2099.599048,6
1021,56,Hindi,female,2099.599048,12
1022,57,Hindi,female,2099.599048,6
1023,58,Hindi,male,2099.599048,6
1024,59,Hindi,male,507.1034319,6
1025,60,Hindi,male,2099.599048,3
1026,61,Hindi,male,2099.599048,6
1027,62,Hindi,male,2099.599048,15
1028,63,Hindi,female,2099.599048,6
1029,64,Hindi,female,2099.599048,6
1030,65,Hindi,male,2099.599048,6
1031,66,Hindi,male,2099.599048,9
1032,67,Hindi,female,1284.702041,6
1033,68,Hindi,female,1284.702041,9
1034,69,Hindi,female,2099.599048,15
1035,70,Hindi,male,2099.599048,9
1036,71,Hindi,female,2099.599048,9
1037,72,Hindi,male,2099.599048,9
1038,73,Hindi,female,2099.599048,9
1039,74,Hindi,female,2099.599048,12
1040,75,Hindi,male,2099.599048,6
1041,76,Hindi,male,1284.702041,9
1042,77,Hindi,female,2099.599048,9
1043,78,Hindi,female,2099.599048,12
1044,79,Hindi,male,2099.599048,6
1045,80,Hindi,female,2099.599048,9
1046,81,Hindi,female,2099.599048,12
1047,82,Hindi,male,52331.31673,6
1048,83,Hindi,male,2099.599048,6
1049,84,Hindi,female,2099.599048,6
1050,85,Hindi,male,2099.599048,9
1051,86,Hindi,female,2099.599048,9
1052,87,Hindi,male,2099.599048,6
1053,88,Hindi,female,2099.599048,15
1054,89,Hindi,male,1284.702041,6
1055,90,Hindi,female,2099.599048,9
1056,91,Hindi,female,2099.599048,9
1057,92,Hindi,female,2099.599048,6
1058,94,Hindi,male,2099.599048,9
1059,95,Hindi,male,2099.599048,9
1060,1,Romanian,male,12919.52964,9
1061,2,Romanian,female,4503.516985,9
1062,3,Romanian,female,12919.52964,12
1063,4,Romanian,male,12919.52964,15
1064,5,Romanian,female,12919.52964,9
1065,6,Romanian,male,12919.52964,12
1066,7,Romanian,female,12919.52964,15
1067,8,Romanian,female,12919.52964,9
1068,10,Romanian,male,12919.52964,15
1069,11,Romanian,female,12919.52964,21
1070,12,Romanian,female,12919.52964,6
1071,13,Romanian,female,12919.52964,9
1072,14,Romanian,female,4503.516985,9
1073,15,Romanian,female,3659.031312,9
1074,16,Romanian,female,4503.516985,9
1075,17,Romanian,female,65297.51751,6
1076,18,Romanian,female,12919.52964,6
1077,19,Romanian,male,12919.52964,12
1078,20,Romanian,female,12919.52964,12
1079,21,Romanian,female,12919.52964,9
1080,22,Romanian,female,12919.52964,9
1081,24,Romanian,female,12919.52964,9
1082,25,Romanian,male,4405.488412,9
1083,26,Romanian,female,12919.52964,9
1084,28,Romanian,female,12919.52964,21
1085,29,Romanian,female,4503.516985,12
1086,30,Romanian,female,12919.52964,15
1087,31,Romanian,male,11584.99538,9
1088,32,Romanian,male,12919.52964,9
1089,33,Romanian,male,46194.72523,15
1090,34,Romanian,male,40493.92857,6
1091,35,Romanian,male,12919.52964,9
1092,36,Romanian,female,12919.52964,27
1093,37,Romanian,female,12919.52964,15
1094,38,Romanian,female,33228.23668,9
1095,39,Romanian,male,12919.52964,15
1096,40,Romanian,female,4503.516985,21
1097,41,Romanian,female,12919.52964,18
1098,42,Romanian,female,12919.52964,9
1099,1,Chinese (Mandarin),female,10261.67925,9
1100,2,Chinese (Mandarin),female,10261.67925,9
1101,3,Chinese (Mandarin),female,10261.67925,9
1102,4,Chinese (Mandarin),male,10261.67925,15
1103,5,Chinese (Mandarin),female,10261.67925,9
1104,6,Chinese (Mandarin),female,10261.67925,15
1105,7,Chinese (Mandarin),female,10261.67925,18
1106,8,Chinese (Mandarin),male,10261.67925,9
1107,9,Chinese (Mandarin),female,10261.67925,12
1108,10,Chinese (Mandarin),female,10261.67925,24
1109,11,Chinese (Mandarin),female,10261.67925,12
1110,12,Chinese (Mandarin),female,11414.20698,15
1111,13,Chinese (Mandarin),male,11414.20698,9
1112,14,Chinese (Mandarin),female,42330.11754,21
1113,15,Chinese (Mandarin),female,10261.67925,15
1114,16,Chinese (Mandarin),male,10261.67925,15
1115,17,Chinese (Mandarin),female,10261.67925,9
1116,18,Chinese (Mandarin),male,10261.67925,15
1117,19,Chinese (Mandarin),female,10261.67925,12
1118,20,Chinese (Mandarin),female,10261.67925,15
1119,21,Chinese (Mandarin),female,10261.67925,15
1120,23,Chinese (Mandarin),female,42330.11754,24
1121,24,Chinese (Mandarin),female,10261.67925,21
1122,25,Chinese (Mandarin),female,10261.67925,21
1123,26,Chinese (Mandarin),male,10261.67925,12
1124,28,Chinese (Mandarin),female,48713.47375,9
1125,29,Chinese (Mandarin),female,10261.67925,15
1126,30,Chinese (Mandarin),male,10261.67925,15
1127,31,Chinese (Mandarin),male,11584.99538,18
1128,33,Chinese (Mandarin),female,10261.67925,15
1129,34,Chinese (Mandarin),female,10261.67925,12
1130,35,Chinese (Mandarin),female,10261.67925,12
1131,36,Chinese (Mandarin),female,10261.67925,15
1132,37,Chinese (Mandarin),male,10261.67925,6
1133,38,Chinese (Mandarin),male,10261.67925,12
1134,39,Chinese (Mandarin),female,10261.67925,9
1135,40,Chinese (Mandarin),male,10261.67925,12
1136,41,Chinese (Mandarin),male,10261.67925,9
1137,43,Chinese (Mandarin),female,10261.67925,15
1138,44,Chinese (Mandarin),female,10261.67925,15
1139,45,Chinese (Mandarin),male,10261.67925,24
1140,46,Chinese (Mandarin),female,10261.67925,18
1141,47,Chinese (Mandarin),male,10261.67925,9
1142,49,Chinese (Mandarin),male,10261.67925,12
1143,50,Chinese (Mandarin),female,10261.67925,15
1144,52,Chinese (Mandarin),female,10261.67925,9
1145,53,Chinese (Mandarin),female,10261.67925,18
1146,54,Chinese (Mandarin),female,10261.67925,21
1147,55,Chinese (Mandarin),male,10261.7,12
1148,55,Chinese (Mandarin),male,10261.7,12
1149,56,Chinese (Mandarin),male,10261.67925,12
1150,57,Chinese (Mandarin),male,10261.67925,18
1151,58,Chinese (Mandarin),female,10261.67925,12
1152,59,Chinese (Mandarin),male,10261.67925,9
1153,61,Chinese (Mandarin),female,10261.67925,12
1154,62,Chinese (Mandarin),female,10261.67925,9
1155,63,Chinese (Mandarin),female,10261.67925,18
1156,64,Chinese (Mandarin),female,10261.67925,15
1157,65,Chinese (Mandarin),male,10261.7,21
1158,65,Chinese (Mandarin),male,10261.7,21
1159,67,Chinese (Mandarin),male,10261.67925,12
1160,68,Chinese (Mandarin),female,10261.67925,9
1161,69,Chinese (Mandarin),male,10261.67925,18
1162,70,Chinese (Mandarin),female,10261.67925,15
1163,71,Chinese (Mandarin),male,10261.67925,9
1164,72,Chinese (Mandarin),female,10261.67925,12
1165,74,Chinese (Mandarin),male,10261.67925,21
1166,75,Chinese (Mandarin),female,10261.67925,24
1167,76,Chinese (Mandarin),female,10261.67925,12
1168,79,Chinese (Mandarin),male,33228.23668,15
1169,80,Chinese (Mandarin),female,10261.67925,15
1170,81,Chinese (Mandarin),female,10261.67925,18
1171,82,Chinese (Mandarin),female,10261.67925,12
1172,83,Chinese (Mandarin),male,10261.67925,9
1173,84,Chinese (Mandarin),female,8717.186278,9
1174,85,Chinese (Mandarin),female,10261.7,18
1175,85,Chinese (Mandarin),female,10261.7,18
1176,86,Chinese (Mandarin),female,10261.67925,15
1177,87,Chinese (Mandarin),female,10261.67925,15
1178,89,Chinese (Mandarin),male,10261.67925,15
1179,90,Chinese (Mandarin),female,10261.67925,9
1180,91,Chinese (Mandarin),female,10261.67925,12
1181,92,Chinese (Mandarin),female,10261.67925,12
1182,93,Chinese (Mandarin),male,10261.7,9
1183,93,Chinese (Mandarin),male,10261.7,9
1184,94,Chinese (Mandarin),female,10261.67925,9
1185,96,Chinese (Mandarin),male,10261.67925,21
1186,97,Chinese (Mandarin),female,10261.67925,15
1187,99,Chinese (Mandarin),female,3659.031312,18
1188,100,Chinese (Mandarin),male,10261.67925,9
1189,102,Chinese (Mandarin),male,42084.35337,24
1190,103,Chinese (Mandarin),female,10261.67925,15
1191,104,Chinese (Mandarin),female,10261.67925,9
1192,105,Chinese (Mandarin),female,10261.67925,12
1193,106,Chinese (Mandarin),female,10261.67925,15
1194,107,Chinese (Mandarin),female,10261.67925,12
1195,108,Chinese (Mandarin),female,10261.67925,12
1196,109,Chinese (Mandarin),female,11584.99538,21
1197,110,Chinese (Mandarin),male,48713.47375,9
1198,111,Chinese (Mandarin),female,10261.67925,15
1199,113,Chinese (Mandarin),female,10261.67925,18
1200,114,Chinese (Mandarin),female,10261.67925,15
1201,116,Chinese (Mandarin),female,10261.67925,24
1202,117,Chinese (Mandarin),female,10261.67925,12
1203,118,Chinese (Mandarin),male,10261.67925,9
1204,119,Chinese (Mandarin),female,10261.67925,21
1205,122,Chinese (Mandarin),female,10261.67925,24
1206,123,Chinese (Mandarin),female,10261.67925,18
1207,124,Chinese (Mandarin),female,10261.67925,9
1208,126,Chinese (Mandarin),female,10261.67925,12
1209,128,Chinese (Mandarin),female,10261.67925,21
1210,129,Chinese (Mandarin),female,10261.67925,18
1211,130,Chinese (Mandarin),female,46194.72523,6
